source_artifact,feature_name,normalized_feature_name,feature_role,policy_status,matched_policy_rule,review_note
ao2_gradient_boosting_feature_importance,categorical__order_country_normalized_irak,categorical_order_country_normalized_irak,feature_importance_driver,caution,caution_approved:order_country_normalized,"Approved predictor family, but interpretation needs caution due to sparsity or commercial proxy risk."
ao2_gradient_boosting_feature_importance,categorical__order_country_normalized_irlanda,categorical_order_country_normalized_irlanda,feature_importance_driver,caution,caution_approved:order_country_normalized,"Approved predictor family, but interpretation needs caution due to sparsity or commercial proxy risk."
ao2_gradient_boosting_feature_importance,categorical__order_country_normalized_irn,categorical_order_country_normalized_irn,feature_importance_driver,caution,caution_approved:order_country_normalized,"Approved predictor family, but interpretation needs caution due to sparsity or commercial proxy risk."
ao2_gradient_boosting_feature_importance,categorical__order_country_normalized_israel,categorical_order_country_normalized_israel,feature_importance_driver,caution,caution_approved:order_country_normalized,"Approved predictor family, but interpretation needs caution due to sparsity or commercial proxy risk."
ao2_gradient_boosting_feature_importance,categorical__order_country_normalized_italia,categorical_order_country_normalized_italia,feature_importance_driver,caution,caution_approved:order_country_normalized,"Approved predictor family, but interpretation needs caution due to sparsity or commercial proxy risk."
ao2_gradient_boosting_feature_importance,categorical__order_country_normalized_jamaica,categorical_order_country_normalized_jamaica,feature_importance_driver,caution,caution_approved:order_country_normalized,"Approved predictor family, but interpretation needs caution due to sparsity or commercial proxy risk."
ao2_gradient_boosting_feature_importance,categorical__order_country_normalized_japn,categorical_order_country_normalized_japn,feature_importance_driver,caution,caution_approved:order_country_normalized,"Approved predictor family, but interpretation needs caution due to sparsity or commercial proxy risk."
ao2_gradient_boosting_feature_importance,categorical__order_country_normalized_jordania,categorical_order_country_normalized_jordania,feature_importance_driver,caution,caution_approved:order_country_normalized,"Approved predictor family, but interpretation needs caution due to sparsity or commercial proxy risk."
ao2_gradient_boosting_feature_importance,categorical__order_country_normalized_kazajistn,categorical_order_country_normalized_kazajistn,feature_importance_driver,caution,caution_approved:order_country_normalized,"Approved predictor family, but interpretation needs caution due to sparsity or commercial proxy risk."
ao2_gradient_boosting_feature_importance,categorical__order_country_normalized_kenia,categorical_order_country_normalized_kenia,feature_importance_driver,caution,caution_approved:order_country_normalized,"Approved predictor family, but interpretation needs caution due to sparsity or commercial proxy risk."
ao2_gradient_boosting_feature_importance,categorical__order_country_normalized_kirguistn,categorical_order_country_normalized_kirguistn,feature_importance_driver,caution,caution_approved:order_country_normalized,"Approved predictor family, but interpretation needs caution due to sparsity or commercial proxy risk."
ao2_gradient_boosting_feature_importance,categorical__order_country_normalized_kuwait,categorical_order_country_normalized_kuwait,feature_importance_driver,caution,caution_approved:order_country_normalized,"Approved predictor family, but interpretation needs caution due to sparsity or commercial proxy risk."
ao2_gradient_boosting_feature_importance,categorical__order_country_normalized_laos,categorical_order_country_normalized_laos,feature_importance_driver,caution,caution_approved:order_country_normalized,"Approved predictor family, but interpretation needs caution due to sparsity or commercial proxy risk."
ao2_gradient_boosting_feature_importance,categorical__order_country_normalized_lbano,categorical_order_country_normalized_lbano,feature_importance_driver,caution,caution_approved:order_country_normalized,"Approved predictor family, but interpretation needs caution due to sparsity or commercial proxy risk."
ao2_gradient_boosting_feature_importance,categorical__order_country_normalized_lesoto,categorical_order_country_normalized_lesoto,feature_importance_driver,caution,caution_approved:order_country_normalized,"Approved predictor family, but interpretation needs caution due to sparsity or commercial proxy risk."
ao2_gradient_boosting_feature_importance,categorical__order_country_normalized_liberia,categorical_order_country_normalized_liberia,feature_importance_driver,caution,caution_approved:order_country_normalized,"Approved predictor family, but interpretation needs caution due to sparsity or commercial proxy risk."
ao2_gradient_boosting_feature_importance,categorical__order_country_normalized_libia,categorical_order_country_normalized_libia,feature_importance_driver,caution,caution_approved:order_country_normalized,"Approved predictor family, but interpretation needs caution due to sparsity or commercial proxy risk."
ao2_gradient_boosting_feature_importance,categorical__order_country_normalized_lituania,categorical_order_country_normalized_lituania,feature_importance_driver,caution,caution_approved:order_country_normalized,"Approved predictor family, but interpretation needs caution due to sparsity or commercial proxy risk."
ao2_gradient_boosting_feature_importance,categorical__order_country_normalized_luxemburgo,categorical_order_country_normalized_luxemburgo,feature_importance_driver,caution,caution_approved:order_country_normalized,"Approved predictor family, but interpretation needs caution due to sparsity or commercial proxy risk."
ao2_gradient_boosting_feature_importance,categorical__order_country_normalized_macedonia,categorical_order_country_normalized_macedonia,feature_importance_driver,caution,caution_approved:order_country_normalized,"Approved predictor family, but interpretation needs caution due to sparsity or commercial proxy risk."
ao2_gradient_boosting_feature_importance,categorical__order_country_normalized_madagascar,categorical_order_country_normalized_madagascar,feature_importance_driver,caution,caution_approved:order_country_normalized,"Approved predictor family, but interpretation needs caution due to sparsity or commercial proxy risk."
